customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
2014.0,2024-05-21,3,506.90999999999997,224.0,3,1,1,311,Hibernating
2015.0,2024-12-04,11,21848.15,27.0,3,5,4,354,Loyal Customers
2016.0,2024-09-02,8,302476.70999999996,120.0,3,3,5,335,Loyal Customers
2017.0,2024-08-26,8,14868.789999999999,127.0,3,3,4,334,Loyal Customers
2018.0,2024-11-26,12,46319.369999999995,35.0,3,5,5,355,Loyal Customers
2019.0,2024-09-19,9,14436.09,103.0,3,4,4,344,Loyal Customers
2020.0,2024-12-19,3,7930.929999999999,12.0,3,1,2,312,Hibernating
2021.0,2024-07-14,6,9822.77,170.0,3,2,2,322,Hibernating
2022.0,2024-04-16,5,19251.58,259.0,3,1,4,314,Hibernating
2023.0,2024-01-31,7,8751.02,335.0,3,3,2,332,Potential Loyalists
2024.0,2024-07-05,5,10887.09,179.0,3,1,3,313,Hibernating
2025.0,2024-11-12,14,65381.950000000004,49.0,3,5,5,355,Loyal Customers
2026.0,2024-04-22,8,10592.4,253.0,3,3,3,333,Potential Loyalists
2027.0,2024-01-21,5,5663.6,345.0,3,1,1,311,Hibernating
2028.0,2024-07-02,7,10464.33,182.0,3,3,3,333,Potential Loyalists
2029.0,2024-06-01,9,12315.71,213.0,3,4,3,343,Potential Loyalists
2030.0,2024-04-26,7,10466.05,249.0,3,3,3,333,Potential Loyalists
2031.0,2024-09-04,9,1211085.94,118.0,3,4,5,345,Loyal Customers
2032.0,2024-12-20,5,66683.17,11.0,3,1,5,315,Promising
2033.0,2024-05-28,9,8670.13,217.0,3,4,2,342,Potential Loyalists
2034.0,2024-09-09,10,20629.219999999998,113.0,3,5,4,354,Loyal Customers
2035.0,2024-11-15,7,11138.75,46.0,3,3,3,333,Potential Loyalists
2036.0,2024-05-21,5,6437.6,224.0,3,1,1,311,Hibernating
2037.0,2024-05-25,11,18657.66,220.0,3,5,4,354,Loyal Customers
2038.0,2024-11-22,6,9131.52,39.0,3,2,2,322,Hibernating
2039.0,2024-05-16,5,6292.35,229.0,3,1,1,311,Hibernating
2040.0,2024-08-27,12,20744.18,126.0,3,5,4,354,Loyal Customers
2041.0,2024-02-29,6,4137.38,306.0,3,2,1,321,Hibernating
2042.0,2024-08-30,8,8421.51,123.0,3,3,2,332,Potential Loyalists
2043.0,2024-03-10,9,9636.789999999999,296.0,3,4,2,342,Potential Loyalists
2044.0,2024-11-07,8,6702.31,54.0,3,3,2,332,Potential Loyalists
2045.0,2024-07-16,8,5739.51,168.0,3,3,1,331,Potential Loyalists
2046.0,2024-12-09,5,168143.97,22.0,3,1,5,315,Promising
2047.0,2024-03-04,7,26952.04,302.0,3,3,5,335,Loyal Customers
2048.0,2024-09-25,9,11526.08,97.0,3,4,3,343,Potential Loyalists
2049.0,2024-09-09,8,6474.35,113.0,3,3,1,331,Potential Loyalists
2050.0,2024-12-02,13,12585.34,29.0,3,5,3,353,Potential Loyalists
2051.0,2024-10-23,7,11424.52,69.0,3,3,3,333,Potential Loyalists
2052.0,2024-12-25,5,7761.12,6.0,3,1,2,312,Hibernating
2053.0,2024-02-23,3,2966.87,312.0,3,1,1,311,Hibernating
2054.0,2024-04-21,5,5730.51,254.0,3,1,1,311,Hibernating
2055.0,2024-10-20,8,14265.97,72.0,3,3,3,333,Potential Loyalists
2056.0,2024-09-01,8,9592.84,121.0,3,3,2,332,Potential Loyalists
2057.0,2024-11-27,7,18819.57,34.0,3,3,4,334,Loyal Customers
2058.0,2024-03-28,5,5934.400000000001,278.0,3,1,1,311,Hibernating
2059.0,2024-07-27,8,5794.29,157.0,3,3,1,331,Potential Loyalists
2060.0,2024-09-11,12,350484.29,111.0,3,5,5,355,Loyal Customers
2061.0,2024-10-10,11,20372.43,82.0,3,5,4,354,Loyal Customers
2062.0,2024-12-30,5,8817.26,1.0,3,1,2,312,Hibernating
2063.0,2024-12-05,7,10645.05,26.0,3,3,3,333,Potential Loyalists
2064.0,2024-06-17,10,18932.05,197.0,3,5,4,354,Loyal Customers
2065.0,2024-04-28,5,10520.04,247.0,3,1,3,313,Hibernating
2066.0,2024-12-30,16,187654.88,1.0,3,5,5,355,Loyal Customers
2067.0,2024-09-13,4,10161.46,109.0,3,1,2,312,Hibernating
2068.0,2023-09-17,7,25485.06,471.0,3,3,5,335,Loyal Customers
2069.0,2024-05-23,8,2994.73,222.0,3,3,1,331,Potential Loyalists
2070.0,2023-09-11,3,7232.9,477.0,3,1,2,312,Hibernating
2071.0,2024-07-31,9,7996.78,153.0,3,4,2,342,Potential Loyalists
2072.0,2024-07-28,12,11914.31,156.0,3,5,3,353,Potential Loyalists
2073.0,2024-11-20,4,6588.08,41.0,3,1,1,311,Hibernating
2074.0,2024-10-11,9,6841.5,81.0,3,4,2,342,Potential Loyalists
2075.0,2024-05-04,5,10036.39,241.0,3,1,2,312,Hibernating
2076.0,2024-12-24,9,14740.16,7.0,3,4,4,344,Loyal Customers
2077.0,2024-12-28,6,6878.05,3.0,3,2,2,322,Hibernating
2078.0,2024-04-13,5,17335.94,262.0,3,1,4,314,Hibernating
2079.0,2024-10-18,5,20272.42,74.0,3,1,4,314,Hibernating
2080.0,2024-05-27,6,2117.7,218.0,3,2,1,321,Hibernating
2081.0,2024-06-21,6,19201.75,193.0,3,2,4,324,Promising
2082.0,2024-11-03,8,16612.14,58.0,3,3,4,334,Loyal Customers
2083.0,2024-12-07,10,23148.53,24.0,3,5,5,355,Loyal Customers
2084.0,2024-10-11,7,13620.22,81.0,3,3,3,333,Potential Loyalists
2085.0,2024-03-24,7,11022.52,282.0,3,3,3,333,Potential Loyalists
2086.0,2024-03-09,6,9760.88,297.0,3,2,2,322,Hibernating
2087.0,2024-11-17,12,19305.1,44.0,3,5,4,354,Loyal Customers
2088.0,2024-03-04,7,427157.70999999996,302.0,3,3,5,335,Loyal Customers
2089.0,2024-08-04,8,44872.11,149.0,3,3,5,335,Loyal Customers
2090.0,2024-10-09,4,5907.700000000001,83.0,3,1,1,311,Hibernating
2091.0,2024-02-15,4,4456.37,320.0,3,1,1,311,Hibernating
2092.0,2024-07-12,6,9243.960000000001,172.0,3,2,2,322,Hibernating
2093.0,2024-05-12,4,2507.0,233.0,3,1,1,311,Hibernating
2094.0,2024-12-15,7,2256.3199999999997,16.0,3,3,1,331,Potential Loyalists
2095.0,2024-09-02,7,16556.11,120.0,3,3,4,334,Loyal Customers
2096.0,2022-06-10,2,1249.8,935.0,3,1,1,311,Hibernating
2097.0,2023-08-09,6,10508.61,510.0,3,2,3,323,Hibernating
2098.0,2023-04-23,4,1254.1699999999998,618.0,3,1,1,311,Hibernating
2099.0,2024-06-04,5,5385.01,210.0,3,1,1,311,Hibernating
2100.0,2024-12-22,5,9301.88,9.0,3,1,2,312,Hibernating
2101.0,2024-01-25,3,50023.42,341.0,3,1,5,315,Promising
2102.0,2024-05-11,4,9891.44,234.0,3,1,2,312,Hibernating
2103.0,2024-10-02,7,7592.09,90.0,3,3,2,332,Potential Loyalists
2104.0,2024-05-03,9,12434.91,242.0,3,4,3,343,Potential Loyalists
2105.0,2024-10-13,7,6815.8099999999995,79.0,3,3,2,332,Potential Loyalists
2106.0,2024-08-29,8,328335.94,124.0,3,3,5,335,Loyal Customers
2107.0,2024-12-02,10,19949.43,29.0,3,5,4,354,Loyal Customers
2108.0,2024-11-03,7,26199.56,58.0,3,3,5,335,Loyal Customers
2109.0,2024-09-23,11,24781.46,99.0,3,5,5,355,Loyal Customers
2110.0,2024-10-21,4,10859.49,71.0,3,1,3,313,Hibernating
2111.0,2024-11-20,9,8079.27,41.0,3,4,2,342,Potential Loyalists
2112.0,2024-03-27,3,8283.46,279.0,3,1,2,312,Hibernating
2113.0,2024-01-18,6,8820.22,348.0,3,2,2,322,Hibernating
2114.0,2024-04-14,8,11866.01,261.0,3,3,3,333,Potential Loyalists
2115.0,2024-09-25,10,14989.51,97.0,3,5,4,354,Loyal Customers
2116.0,2024-08-24,9,72854.93,129.0,3,4,5,345,Loyal Customers
2117.0,2024-09-09,12,178758.25999999998,113.0,3,5,5,355,Loyal Customers
2118.0,2024-11-02,7,134351.53,59.0,3,3,5,335,Loyal Customers
2119.0,2024-10-30,9,9422.84,62.0,3,4,2,342,Potential Loyalists
2120.0,2024-10-13,7,5763.73,79.0,3,3,1,331,Potential Loyalists
2121.0,2024-08-06,6,590102.0099999999,147.0,3,2,5,325,Promising
2122.0,2024-02-24,8,12595.5,311.0,3,3,3,333,Potential Loyalists
2123.0,2024-10-20,12,6445.849999999999,72.0,3,5,1,351,Potential Loyalists
2124.0,2024-09-27,6,5101.09,95.0,3,2,1,321,Hibernating
2125.0,2024-09-24,4,5803.92,98.0,3,1,1,311,Hibernating
2126.0,2024-11-28,7,8944.58,33.0,3,3,2,332,Potential Loyalists
2127.0,2024-07-15,6,7946.54,169.0,3,2,2,322,Hibernating
2128.0,2024-07-18,6,17635.58,166.0,3,2,4,324,Promising
2129.0,2024-12-22,12,18464.84,9.0,3,5,4,354,Loyal Customers
2130.0,2024-03-12,6,187543.88,294.0,3,2,5,325,Promising
2131.0,2024-12-20,8,407783.1,11.0,3,3,5,335,Loyal Customers
2132.0,2024-10-22,6,15003.95,70.0,3,2,4,324,Promising
2133.0,2023-08-27,2,678.04,492.0,3,1,1,311,Hibernating
2134.0,2024-05-11,2,6410.799999999999,234.0,3,1,1,311,Hibernating
2135.0,2023-09-22,3,8644.11,466.0,3,1,2,312,Hibernating
2136.0,2024-06-27,8,13354.18,187.0,3,3,3,333,Potential Loyalists
2137.0,2024-10-24,9,8831.77,68.0,3,4,2,342,Potential Loyalists
2138.0,2024-03-01,4,5681.33,305.0,3,1,1,311,Hibernating
2139.0,2024-05-11,8,4567.33,234.0,3,3,1,331,Potential Loyalists
2140.0,2024-09-17,6,12701.279999999999,105.0,3,2,3,323,Hibernating
2141.0,2024-12-27,6,7474.530000000001,4.0,3,2,2,322,Hibernating
2142.0,2023-07-29,7,118928.06,521.0,3,3,5,335,Loyal Customers
2143.0,2023-10-30,6,11669.41,428.0,3,2,3,323,Hibernating
2144.0,2024-09-08,10,179002.05,114.0,3,5,5,355,Loyal Customers
2145.0,2024-02-29,7,5188.95,306.0,3,3,1,331,Potential Loyalists
2146.0,2024-04-18,4,6764.450000000001,257.0,3,1,2,312,Hibernating
2147.0,2024-10-31,4,6835.2699999999995,61.0,3,1,2,312,Hibernating
2148.0,2024-10-19,11,27332.4,73.0,3,5,5,355,Loyal Customers
2149.0,2024-10-14,6,15274.07,78.0,3,2,4,324,Promising
2150.0,2024-10-24,14,22768.39,68.0,3,5,5,355,Loyal Customers
2151.0,2024-03-28,4,5568.06,278.0,3,1,1,311,Hibernating
2152.0,2024-11-23,6,4271.88,38.0,3,2,1,321,Hibernating
2153.0,2024-08-26,8,17716.16,127.0,3,3,4,334,Loyal Customers
2154.0,2024-08-08,7,16773.329999999998,145.0,3,3,4,334,Loyal Customers
2155.0,2024-10-22,8,13465.46,70.0,3,3,3,333,Potential Loyalists
2156.0,2024-07-23,10,28365.34,161.0,3,5,5,355,Loyal Customers
2157.0,2024-12-24,8,7016.86,7.0,3,3,2,332,Potential Loyalists
2158.0,2024-07-30,8,7407.25,154.0,3,3,2,332,Potential Loyalists
2159.0,2024-05-16,9,24087.44,229.0,3,4,5,345,Loyal Customers
2160.0,2024-10-04,7,6295.24,88.0,3,3,1,331,Potential Loyalists
2161.0,2024-09-06,5,207045.84,116.0,3,1,5,315,Promising
2162.0,2024-10-21,7,12722.67,71.0,3,3,3,333,Potential Loyalists
2163.0,2024-08-30,6,7638.46,123.0,3,2,2,322,Hibernating
2164.0,2024-10-16,4,675528.28,76.0,3,1,5,315,Promising
2165.0,2024-10-25,6,203078.34,67.0,3,2,5,325,Promising
2166.0,2024-05-08,5,7077.69,237.0,3,1,2,312,Hibernating
2167.0,2024-05-25,3,2508.0499999999997,220.0,3,1,1,311,Hibernating
2168.0,2024-01-10,4,3988.31,356.0,3,1,1,311,Hibernating
2169.0,2024-02-17,5,13965.42,318.0,3,1,3,313,Hibernating
2170.0,2024-05-25,3,10196.09,220.0,3,1,2,312,Hibernating
2171.0,2024-09-05,9,18465.86,117.0,3,4,4,344,Loyal Customers
2172.0,2024-08-18,8,12135.73,135.0,3,3,3,333,Potential Loyalists
2173.0,2024-06-11,6,7951.16,203.0,3,2,2,322,Hibernating
2174.0,2024-12-13,12,17600.1,18.0,3,5,4,354,Loyal Customers
2175.0,2024-09-23,12,184837.31,99.0,3,5,5,355,Loyal Customers
2176.0,2024-12-31,10,148951.81,0.0,3,5,5,355,Loyal Customers
2177.0,2024-10-02,6,10707.789999999999,90.0,3,2,3,323,Hibernating
2178.0,2024-01-02,3,2118.32,364.0,3,1,1,311,Hibernating
2179.0,2024-10-21,8,607628.57,71.0,3,3,5,335,Loyal Customers
2180.0,2024-09-22,9,21769.61,100.0,3,4,4,344,Loyal Customers
2181.0,2024-12-29,7,6153.47,2.0,3,3,1,331,Potential Loyalists
2182.0,2024-08-07,9,10927.15,146.0,3,4,3,343,Potential Loyalists
2183.0,2024-07-05,11,11280.84,179.0,3,5,3,353,Potential Loyalists
2184.0,2024-09-19,5,5898.99,103.0,3,1,1,311,Hibernating
2185.0,2024-06-29,5,10300.3,185.0,3,1,3,313,Hibernating
2186.0,2024-11-27,1,1264.21,34.0,3,1,1,311,Hibernating
2187.0,2023-12-14,7,9396.92,383.0,3,3,2,332,Potential Loyalists
2188.0,2024-07-21,9,15883.53,163.0,3,4,4,344,Loyal Customers
2189.0,2024-10-12,13,9524.2,80.0,3,5,2,352,Potential Loyalists
2190.0,2024-07-01,6,6645.77,183.0,3,2,2,322,Hibernating
2191.0,2024-08-06,3,2791.6,147.0,3,1,1,311,Hibernating
2192.0,2024-07-09,11,348121.56,175.0,3,5,5,355,Loyal Customers
2193.0,2024-12-11,11,26077.73,20.0,3,5,5,355,Loyal Customers
2194.0,2024-03-03,7,9377.14,303.0,3,3,2,332,Potential Loyalists
2195.0,2024-10-03,8,7248.900000000001,89.0,3,3,2,332,Potential Loyalists
2196.0,2024-09-03,12,44829.84,119.0,3,5,5,355,Loyal Customers
2197.0,2024-12-01,7,9290.19,30.0,3,3,2,332,Potential Loyalists
2198.0,2022-07-30,2,1604.57,885.0,3,1,1,311,Hibernating
2199.0,2024-12-31,11,18989.76,0.0,3,5,4,354,Loyal Customers
2200.0,2022-12-09,2,11263.23,753.0,3,1,3,313,Hibernating
2201.0,2024-08-30,6,5231.38,123.0,3,2,1,321,Hibernating
2202.0,2024-11-04,10,12598.33,57.0,3,5,3,353,Potential Loyalists
2203.0,2024-11-02,8,14564.29,59.0,3,3,4,334,Loyal Customers
2204.0,2024-05-19,3,4049.02,226.0,3,1,1,311,Hibernating
2205.0,2024-09-04,7,6639.24,118.0,3,3,2,332,Potential Loyalists
2206.0,2024-12-07,7,11371.81,24.0,3,3,3,333,Potential Loyalists
2207.0,2024-06-20,6,9396.25,194.0,3,2,2,322,Hibernating
2208.0,2024-10-01,14,22313.1,91.0,3,5,5,355,Loyal Customers
2209.0,2024-10-08,4,3519.46,84.0,3,1,1,311,Hibernating
2210.0,2024-09-11,8,13462.18,111.0,3,3,3,333,Potential Loyalists
2211.0,2024-07-01,13,23577.59,183.0,3,5,5,355,Loyal Customers
2212.0,2024-07-22,6,9517.23,162.0,3,2,2,322,Hibernating
2213.0,2023-12-07,10,17771.98,390.0,3,5,4,354,Loyal Customers
2214.0,2024-06-09,9,26446.04,205.0,3,4,5,345,Loyal Customers
2215.0,2024-02-05,8,11154.82,330.0,3,3,3,333,Potential Loyalists
2216.0,2024-04-03,8,6259.59,272.0,3,3,1,331,Potential Loyalists
2217.0,2024-10-27,8,10664.12,65.0,3,3,3,333,Potential Loyalists
2218.0,2023-05-21,6,13697.73,590.0,3,2,3,323,Hibernating
2219.0,2024-12-20,9,18635.12,11.0,3,4,4,344,Loyal Customers
2220.0,2022-07-30,3,4074.58,885.0,3,1,1,311,Hibernating
2221.0,2024-12-12,7,12874.869999999999,19.0,3,3,3,333,Potential Loyalists
2222.0,2024-07-12,8,9528.91,172.0,3,3,2,332,Potential Loyalists
2223.0,2024-12-14,5,11575.160000000002,17.0,3,1,3,313,Hibernating
2224.0,2024-12-12,5,13303.7,19.0,3,1,3,313,Hibernating
2225.0,2024-11-14,11,25271.92,47.0,3,5,5,355,Loyal Customers
2226.0,2024-09-29,12,28079.36,93.0,3,5,5,355,Loyal Customers
2227.0,2024-10-25,9,16440.18,67.0,3,4,4,344,Loyal Customers
2228.0,2024-05-14,4,11604.07,231.0,3,1,3,313,Hibernating
2229.0,2024-12-24,10,22941.52,7.0,3,5,5,355,Loyal Customers
2230.0,2024-11-01,10,414930.85,60.0,3,5,5,355,Loyal Customers
2231.0,2024-02-12,6,5802.71,323.0,3,2,1,321,Hibernating
2232.0,2024-10-11,8,432692.71,81.0,3,3,5,335,Loyal Customers
2233.0,2024-12-18,9,12008.58,13.0,3,4,3,343,Potential Loyalists
2234.0,2024-03-04,5,7971.63,302.0,3,1,2,312,Hibernating
2235.0,2024-08-30,8,16431.19,123.0,3,3,4,334,Loyal Customers
2236.0,2024-11-02,6,7552.8,59.0,3,2,2,322,Hibernating
2237.0,2024-12-03,8,23209.010000000002,28.0,3,3,5,335,Loyal Customers
2238.0,2024-12-31,5,16585.63,0.0,3,1,4,314,Hibernating
2239.0,2024-12-02,9,33195.32,29.0,3,4,5,345,Loyal Customers
2240.0,2024-06-11,9,24255.52,203.0,3,4,5,345,Loyal Customers
2241.0,2024-02-08,5,10860.19,327.0,3,1,3,313,Hibernating
2242.0,2024-03-17,7,39153.78,289.0,3,3,5,335,Loyal Customers
2243.0,2024-10-17,12,13816.21,75.0,3,5,3,353,Potential Loyalists
2244.0,2024-09-03,9,20097.92,119.0,3,4,4,344,Loyal Customers
2245.0,2024-11-06,6,6128.15,55.0,3,2,1,321,Hibernating
2246.0,2024-07-09,12,43088.36,175.0,3,5,5,355,Loyal Customers
2247.0,2024-10-09,11,999668.88,83.0,3,5,5,355,Loyal Customers
2248.0,2024-07-01,9,10907.960000000001,183.0,3,4,3,343,Potential Loyalists
2249.0,2024-12-03,13,221326.78999999998,28.0,3,5,5,355,Loyal Customers
2250.0,2023-09-09,4,11671.2,479.0,3,1,3,313,Hibernating
2251.0,2024-12-03,5,10928.1,28.0,3,1,3,313,Hibernating
2252.0,2024-08-26,4,11606.619999999999,127.0,3,1,3,313,Hibernating
2253.0,2024-12-15,9,14783.49,16.0,3,4,4,344,Loyal Customers
2254.0,2024-11-19,5,12050.4,42.0,3,1,3,313,Hibernating
2255.0,2024-11-04,7,22277.34,57.0,3,3,5,335,Loyal Customers
2256.0,2024-05-07,6,7866.37,238.0,3,2,2,322,Hibernating
2257.0,2024-12-06,11,16461.92,25.0,3,5,4,354,Loyal Customers
2258.0,2024-12-14,7,6261.05,17.0,3,3,1,331,Potential Loyalists
2260.0,2024-12-28,6,9482.11,3.0,3,2,2,322,Hibernating
2261.0,2024-12-09,10,774081.26,22.0,3,5,5,355,Loyal Customers
2262.0,2024-12-13,11,17049.84,18.0,3,5,4,354,Loyal Customers
2263.0,2024-12-27,7,7899.95,4.0,3,3,2,332,Potential Loyalists
2264.0,2024-12-14,7,15097.11,17.0,3,3,4,334,Loyal Customers
2265.0,2024-05-02,8,18001.01,243.0,3,3,4,334,Loyal Customers
2266.0,2024-11-19,7,22472.94,42.0,3,3,5,335,Loyal Customers
2267.0,2024-11-30,13,33224.14,31.0,3,5,5,355,Loyal Customers
2268.0,2023-07-21,1,1598.7499999999998,529.0,3,1,1,311,Hibernating
2269.0,2024-02-11,7,6739.35,324.0,3,3,2,332,Potential Loyalists
2270.0,2024-09-19,6,348661.52,103.0,3,2,5,325,Promising
2271.0,2024-11-27,14,13163.64,34.0,3,5,3,353,Potential Loyalists
2272.0,2024-07-28,9,7687.74,156.0,3,4,2,342,Potential Loyalists
2273.0,2024-12-07,7,21444.89,24.0,3,3,4,334,Loyal Customers
2274.0,2022-11-26,4,5906.83,766.0,3,1,1,311,Hibernating
2275.0,2024-03-25,6,6064.01,281.0,3,2,1,321,Hibernating
2276.0,2024-07-26,5,6991.71,158.0,3,1,2,312,Hibernating
2277.0,2024-06-18,8,11676.71,196.0,3,3,3,333,Potential Loyalists
2278.0,2024-11-26,9,17649.75,35.0,3,4,4,344,Loyal Customers
2279.0,2024-07-20,5,4863.22,164.0,3,1,1,311,Hibernating
2280.0,2024-08-08,9,9214.2,145.0,3,4,2,342,Potential Loyalists
2281.0,2024-12-18,9,10400.74,13.0,3,4,3,343,Potential Loyalists
2282.0,2024-05-07,10,10338.83,238.0,3,5,3,353,Potential Loyalists
2283.0,2024-07-21,8,14683.65,163.0,3,3,4,334,Loyal Customers
2284.0,2024-12-19,7,3644.96,12.0,3,3,1,331,Potential Loyalists
2285.0,2024-10-07,9,23625.11,85.0,3,4,5,345,Loyal Customers
2286.0,2024-12-22,8,81733.06,9.0,3,3,5,335,Loyal Customers
2287.0,2024-02-24,5,7263.2,311.0,3,1,2,312,Hibernating
2288.0,2022-09-03,5,9083.78,850.0,3,1,2,312,Hibernating
2289.0,2024-07-14,6,13190.44,170.0,3,2,3,323,Hibernating
2290.0,2024-06-12,7,10748.68,202.0,3,3,3,333,Potential Loyalists
2291.0,2023-06-12,2,2464.1,568.0,3,1,1,311,Hibernating
2292.0,2023-03-23,2,1210.24,649.0,3,1,1,311,Hibernating
2293.0,2024-11-26,3,1907.29,35.0,3,1,1,311,Hibernating
2294.0,2024-05-23,10,10758.8,222.0,3,5,3,353,Potential Loyalists
2295.0,2024-08-25,3,2992.69,128.0,3,1,1,311,Hibernating
2296.0,2024-12-23,6,7214.29,8.0,3,2,2,322,Hibernating
2297.0,2024-08-23,6,9619.99,130.0,3,2,2,322,Hibernating
2298.0,2023-10-21,4,7049.84,437.0,3,1,2,312,Hibernating
2299.0,2024-12-16,9,13593.939999999999,15.0,3,4,3,343,Potential Loyalists
2300.0,2023-07-29,4,6332.37,521.0,3,1,1,311,Hibernating
2301.0,2024-08-06,5,6245.47,147.0,3,1,1,311,Hibernating
2302.0,2024-03-31,7,7850.61,275.0,3,3,2,332,Potential Loyalists
2303.0,2024-04-22,11,11392.91,253.0,3,5,3,353,Potential Loyalists
2304.0,2024-12-16,10,18434.48,15.0,3,5,4,354,Loyal Customers
2305.0,2024-05-22,9,15392.14,223.0,3,4,4,344,Loyal Customers
2306.0,2024-04-25,7,14181.41,250.0,3,3,3,333,Potential Loyalists
2307.0,2024-07-24,9,13357.37,160.0,3,4,3,343,Potential Loyalists
2308.0,2024-11-19,7,730462.8600000001,42.0,3,3,5,335,Loyal Customers
2309.0,2024-11-18,7,8995.55,43.0,3,3,2,332,Potential Loyalists
2310.0,2024-12-01,15,21441.54,30.0,3,5,4,354,Loyal Customers
2311.0,2022-06-08,3,5596.88,937.0,3,1,1,311,Hibernating
2312.0,2024-08-30,4,10828.58,123.0,3,1,3,313,Hibernating
2313.0,2024-05-02,6,7863.02,243.0,3,2,2,322,Hibernating
2314.0,2024-11-25,7,9575.54,36.0,3,3,2,332,Potential Loyalists
2315.0,2024-12-29,10,31765.25,2.0,3,5,5,355,Loyal Customers
2316.0,2024-09-23,9,17753.93,99.0,3,4,4,344,Loyal Customers
2317.0,2024-10-16,7,15113.08,76.0,3,3,4,334,Loyal Customers
2318.0,2024-10-12,5,15845.66,80.0,3,1,4,314,Hibernating
2319.0,2024-06-21,9,113893.8,193.0,3,4,5,345,Loyal Customers
2320.0,2024-08-29,8,11134.15,124.0,3,3,3,333,Potential Loyalists
2321.0,2024-09-27,10,15525.67,95.0,3,5,4,354,Loyal Customers
2322.0,2024-12-28,9,22060.03,3.0,3,4,4,344,Loyal Customers
2323.0,2024-11-27,6,19982.99,34.0,3,2,4,324,Promising
2324.0,2024-10-17,7,11777.279999999999,75.0,3,3,3,333,Potential Loyalists
2325.0,2023-10-24,8,15595.54,434.0,3,3,4,334,Loyal Customers
2326.0,2024-04-07,4,5992.0,268.0,3,1,1,311,Hibernating
2327.0,2024-12-21,9,13692.53,10.0,3,4,3,343,Potential Loyalists
2328.0,2024-10-07,11,27111.22,85.0,3,5,5,355,Loyal Customers
2329.0,2024-09-29,14,20044.48,93.0,3,5,4,354,Loyal Customers
2330.0,2023-02-17,8,9087.300000000001,683.0,3,3,2,332,Potential Loyalists
2331.0,2023-09-06,7,18873.07,482.0,3,3,4,334,Loyal Customers
2332.0,2023-08-07,6,14395.460000000001,512.0,3,2,3,323,Hibernating
2333.0,2024-12-18,9,8354.29,13.0,3,4,2,342,Potential Loyalists
2334.0,2024-01-17,7,9763.619999999999,349.0,3,3,2,332,Potential Loyalists
2335.0,2024-12-11,12,22538.12,20.0,3,5,5,355,Loyal Customers
2336.0,2024-11-25,5,9700.92,36.0,3,1,2,312,Hibernating
2337.0,2024-12-27,8,17650.93,4.0,3,3,4,334,Loyal Customers
2338.0,2024-12-27,11,42796.590000000004,4.0,3,5,5,355,Loyal Customers
2339.0,2024-08-20,5,13010.05,133.0,3,1,3,313,Hibernating
2340.0,2024-03-21,3,5331.39,285.0,3,1,1,311,Hibernating
2341.0,2024-07-16,7,15634.349999999999,168.0,3,3,4,334,Loyal Customers
2342.0,2024-08-19,3,5995.5599999999995,134.0,3,1,1,311,Hibernating
2343.0,2024-10-12,5,4567.91,80.0,3,1,1,311,Hibernating
2344.0,2024-05-21,4,8055.54,224.0,3,1,2,312,Hibernating
2345.0,2022-11-16,1,2902.45,776.0,3,1,1,311,Hibernating
2346.0,2024-04-02,5,10562.24,273.0,3,1,3,313,Hibernating
2347.0,2024-11-06,4,11367.98,55.0,3,1,3,313,Hibernating
2348.0,2024-09-06,8,184720.09,116.0,3,3,5,335,Loyal Customers
2349.0,2024-10-27,4,2788.83,65.0,3,1,1,311,Hibernating
2350.0,2024-11-30,7,8574.56,31.0,3,3,2,332,Potential Loyalists
2351.0,2024-05-02,3,2530.02,243.0,3,1,1,311,Hibernating
2352.0,2023-12-04,4,7479.45,393.0,3,1,2,312,Hibernating
2353.0,2024-12-11,8,17686.59,20.0,3,3,4,334,Loyal Customers
2354.0,2024-12-17,8,9776.66,14.0,3,3,2,332,Potential Loyalists
2355.0,2024-10-06,8,12932.92,86.0,3,3,3,333,Potential Loyalists
2356.0,2024-08-23,7,7824.75,130.0,3,3,2,332,Potential Loyalists
2357.0,2024-11-28,10,582699.44,33.0,3,5,5,355,Loyal Customers
2358.0,2024-09-22,6,6484.37,100.0,3,2,1,321,Hibernating
2359.0,2024-07-04,3,4651.31,180.0,3,1,1,311,Hibernating
2360.0,2024-10-30,8,61488.68,62.0,3,3,5,335,Loyal Customers
2361.0,2023-12-23,4,11054.13,374.0,3,1,3,313,Hibernating
2362.0,2023-09-29,7,4649.07,459.0,3,3,1,331,Potential Loyalists
2363.0,2024-12-15,7,9656.380000000001,16.0,3,3,2,332,Potential Loyalists
2364.0,2024-08-23,14,37445.630000000005,130.0,3,5,5,355,Loyal Customers
2365.0,2024-11-05,10,7355.09,56.0,3,5,2,352,Potential Loyalists
2366.0,2024-11-15,4,1739.4099999999999,46.0,3,1,1,311,Hibernating
2367.0,2024-11-11,6,187428.97000000003,50.0,3,2,5,325,Promising
2368.0,2024-11-30,9,7749.379999999999,31.0,3,4,2,342,Potential Loyalists
2369.0,2024-11-17,5,20321.84,44.0,3,1,4,314,Hibernating
2370.0,2024-03-19,5,5619.370000000001,287.0,3,1,1,311,Hibernating
2371.0,2024-06-30,4,5865.01,184.0,3,1,1,311,Hibernating
2372.0,2024-12-15,10,20726.829999999998,16.0,3,5,4,354,Loyal Customers
2373.0,2022-12-20,4,7908.8099999999995,742.0,3,1,2,312,Hibernating
