order_id,customer_id,order_date,ship_date,delivery_date,channel,payment_method,shipping_cost,discount_amount,status,city,state,country,orphaned_order,order_year,order_month,order_dow
12028,9197.0,2024-12-18,2024-12-23,2025-01-01,Online,Gift Card,16.64,0.0,Completed,Christinaburgh,MO,US,0,2024.0,2024-12,Wednesday
12029,3593.0,2024-02-19,2024-02-26,2024-02-29,Social Commerce,Cash,12.5,0.0,Completed,South George,TX,US,0,2024.0,2024-02,Monday
12030,5777.0,2022-08-27,2022-08-30,2022-09-04,In-Store,Credit Card,9.83,0.0,Completed,Mitchellshire,MI,US,0,2022.0,2022-08,Saturday
12031,6318.0,2024-04-26,2024-05-03,2024-05-08,In-Store,Gift Card,22.33,0.0,On Hold,Port Tanya,IL,US,0,2024.0,2024-04,Friday
12032,9548.0,2023-02-24,2023-02-25,,Online,BNPL,10.73,0.0,Completed,Port Valerie,WI,US,0,2023.0,2023-02,Friday
12033,7484.0,2022-11-29,,,In-Store,Apple Pay,20.06,0.0,Shipped,North Jacquelineton,CA,US,0,2022.0,2022-11,Tuesday
12034,1387.0,2023-06-22,,,Online,Cash,12.67,0.0,Completed,Port Eugeneborough,OH,US,0,2023.0,2023-06,Thursday
12035,815.0,2023-08-17,2023-08-20,2023-08-27,Mobile App,BNPL,23.91,0.0,Completed,East Ann,VA,US,0,2023.0,2023-08,Thursday
12036,7572.0,2023-11-30,2023-12-07,2023-12-14,In-Store,Cash,22.19,36.63,Refunded,Moniqueport,MI,US,0,2023.0,2023-11,Thursday
12037,7086.0,2022-08-04,2022-08-05,,Mobile App,PayPal,3.05,0.0,Completed,Rayfurt,NY,US,0,2022.0,2022-08,Thursday
12038,514.0,2023-06-08,,,Mobile App,Debit Card,8.86,0.0,Completed,North Williamport,WA,US,0,2023.0,2023-06,Thursday
12039,6473.0,2023-08-07,2023-08-14,2023-08-23,Online,Credit Card,9.87,34.81,Completed,North Williamton,PA,US,0,2023.0,2023-08,Monday
12040,9904.0,2022-12-18,2022-12-24,2022-12-30,In-Store,Credit Card,24.14,0.0,Cancelled,Kylestad,CA,US,0,2022.0,2022-12,Sunday
12041,4932.0,2024-08-15,2024-08-20,2024-08-24,Mobile App,Gift Card,13.29,17.66,Completed,Krystalberg,NJ,US,0,2024.0,2024-08,Thursday
12042,450.0,2024-05-15,2024-05-22,2024-05-25,Wholesale,BNPL,6.66,70.24,Completed,Tylerberg,PA,US,0,2024.0,2024-05,Wednesday
12043,8677.0,2022-06-10,,,Wholesale,PayPal,21.75,0.0,Completed,North Alexanderburgh,NJ,US,0,2022.0,2022-06,Friday
12044,1623.0,2022-12-09,2022-12-14,2022-12-21,Social Commerce,Cash,8.8,0.0,Completed,Amandafort,MO,US,0,2022.0,2022-12,Friday
12045,3475.0,2024-03-23,2024-03-30,2024-04-06,Social Commerce,BNPL,21.19,0.0,Shipped,Gomezfort,NC,US,0,2024.0,2024-03,Saturday
12046,3456.0,2023-12-19,,,Wholesale,Apple Pay,22.1,0.0,Completed,Kaylaburgh,IL,US,0,2023.0,2023-12,Tuesday
12047,8663.0,2023-11-04,2023-11-10,2023-11-18,Online,Apple Pay,4.33,0.0,Processing,Johnmouth,NJ,US,0,2023.0,2023-11,Saturday
12048,9897.0,2023-12-14,2023-12-21,2023-12-27,Mobile App,Gift Card,4.79,0.0,Completed,West William,NC,US,0,2023.0,2023-12,Thursday
12049,6173.0,2024-04-26,2024-05-01,2024-05-10,Mobile App,Gift Card,5.29,61.27,Completed,Smithstad,GA,US,0,2024.0,2024-04,Friday
12050,1192.0,2024-08-03,2024-08-09,2024-08-15,Social Commerce,Cash,21.57,0.0,Completed,Port Emily,FL,US,0,2024.0,2024-08,Saturday
12051,1602.0,,2024-05-02,2024-05-11,In-Store,Apple Pay,23.29,0.0,Completed,Kellychester,PA,US,0,,,
12052,8110.0,2022-04-30,2022-05-05,2022-05-15,In-Store,BNPL,3.18,0.0,Completed,Chelseabury,CA,US,0,2022.0,2022-04,Saturday
12053,4356.0,2022-01-14,,,In-Store,Debit Card,24.18,0.0,Completed,Josephview,NY,US,0,2022.0,2022-01,Friday
12054,2927.0,2023-10-19,2023-10-24,2023-10-27,In-Store,PayPal,16.13,43.79,Completed,Owensshire,GA,US,0,2023.0,2023-10,Thursday
12055,6085.0,2022-06-09,2022-06-11,2022-06-18,Wholesale,Cash,2.75,0.0,Completed,West Robert,NJ,US,0,2022.0,2022-06,Thursday
12056,2728.0,2023-12-03,,,Social Commerce,Apple Pay,8.77,79.37,Completed,Port Melissaview,VA,US,0,2023.0,2023-12,Sunday
12057,7256.0,2022-12-26,2022-12-29,,Wholesale,Gift Card,19.28,0.0,Completed,South Gerald,NC,US,0,2022.0,2022-12,Monday
12058,2962.0,2023-09-12,2023-09-13,2023-09-16,Social Commerce,Credit Card,4.71,0.0,Cancelled,East Kristin,NC,US,0,2023.0,2023-09,Tuesday
12059,8710.0,2022-05-18,2022-05-21,2022-05-26,Social Commerce,Credit Card,4.76,66.77,Shipped,Phammouth,TX,US,0,2022.0,2022-05,Wednesday
12060,2619.0,2022-10-30,2022-11-04,2022-11-12,Mobile App,Apple Pay,10.44,29.22,Completed,Whiteberg,IL,US,0,2022.0,2022-10,Sunday
12061,3305.0,2022-03-23,2022-03-29,2022-04-01,Social Commerce,Debit Card,24.31,46.2,On Hold,North Cindyhaven,IL,US,0,2022.0,2022-03,Wednesday
12062,1462.0,2023-02-13,,,Wholesale,BNPL,17.05,0.0,Shipped,Catherinemouth,MI,US,0,2023.0,2023-02,Monday
12063,2197.0,2024-05-30,2024-06-01,2024-06-11,In-Store,BNPL,16.49,0.0,Processing,Milesside,NY,US,0,2024.0,2024-05,Thursday
12064,5313.0,2024-09-26,2024-10-02,2024-10-08,Online,Cash,7.93,0.0,Processing,Ambertown,OH,US,0,2024.0,2024-09,Thursday
12065,7802.0,2023-06-14,2023-06-21,2023-06-29,Wholesale,Apple Pay,11.95,0.0,Shipped,East Wendymouth,CA,US,0,2023.0,2023-06,Wednesday
12066,7456.0,2024-06-03,,,Wholesale,Apple Pay,19.28,128.5,Shipped,Jacobmouth,MI,US,0,2024.0,2024-06,Monday
12067,4809.0,2024-09-07,2024-09-12,2024-09-16,Social Commerce,Debit Card,7.61,0.0,Completed,Wrightport,VA,US,0,2024.0,2024-09,Saturday
12068,6274.0,2024-04-03,2024-04-04,2024-04-13,Social Commerce,Apple Pay,3.96,0.0,Completed,Lake Andrew,GA,US,0,2024.0,2024-04,Wednesday
12069,2201.0,2022-01-23,2022-01-25,2022-02-01,Online,Debit Card,24.54,0.0,On Hold,Curtisborough,MO,US,0,2022.0,2022-01,Sunday
12070,6028.0,2023-12-29,,,Mobile App,Debit Card,1.8,1.01,Shipped,Brandiview,WA,US,0,2023.0,2023-12,Friday
12071,4028.0,2024-02-07,2024-02-12,,Wholesale,Cash,11.17,46.48,Completed,Richardmouth,MO,US,0,2024.0,2024-02,Wednesday
12072,2496.0,2023-11-26,2023-12-03,2023-12-12,Social Commerce,BNPL,6.42,0.0,Refunded,South Bradleybury,MA,US,0,2023.0,2023-11,Sunday
12073,3186.0,2023-02-01,2023-02-06,2023-02-14,Social Commerce,PayPal,17.94,10.44,Completed,New Paul,MA,US,0,2023.0,2023-02,Wednesday
12074,9097.0,2024-07-09,,,Social Commerce,Cash,24.47,0.0,Processing,Stevenfurt,TN,US,0,2024.0,2024-07,Tuesday
12075,4087.0,2023-05-19,,,In-Store,PayPal,10.31,0.0,Completed,Leonardberg,WA,US,0,2023.0,2023-05,Friday
12076,3896.0,2022-10-05,2022-10-08,2022-10-12,Wholesale,PayPal,20.79,0.0,Completed,Kathrynmouth,PA,US,0,2022.0,2022-10,Wednesday
12077,8862.0,2023-08-16,2023-08-18,2023-08-27,Wholesale,Credit Card,3.25,65.67,Completed,Kerrtown,FL,US,0,2023.0,2023-08,Wednesday
12078,8497.0,2023-11-04,2023-11-05,2023-11-11,Online,Credit Card,13.15,0.0,Cancelled,North Norma,IL,US,0,2023.0,2023-11,Saturday
12079,2627.0,2023-10-08,,,Wholesale,Credit Card,18.99,25.92,Completed,Amybury,NJ,US,0,2023.0,2023-10,Sunday
12080,8251.0,2024-08-03,2024-08-06,2024-08-15,Wholesale,BNPL,1.38,0.0,Completed,Colemanside,WA,US,0,2024.0,2024-08,Saturday
12081,7819.0,2024-09-09,2024-09-15,2024-09-20,Wholesale,PayPal,21.73,26.38,Completed,Paulville,NC,US,0,2024.0,2024-09,Monday
12082,1493.0,2022-03-08,2022-03-12,2022-03-16,Online,BNPL,2.55,0.0,Completed,East Reneechester,VA,US,0,2022.0,2022-03,Tuesday
12083,3013.0,2022-04-06,2022-04-13,2022-04-18,Social Commerce,Gift Card,5.0,29.33,Completed,Nathanberg,PA,US,0,2022.0,2022-04,Wednesday
12084,8106.0,2022-06-23,2022-06-27,2022-07-06,Mobile App,BNPL,19.7,85.66,Shipped,North Michael,CA,US,0,2022.0,2022-06,Thursday
12085,,2022-03-31,2022-04-01,2022-04-10,Wholesale,PayPal,12.94,18.12,Completed,East Antonio,NY,US,1,2022.0,2022-03,Thursday
12086,2864.0,2023-05-09,,,Online,Gift Card,7.77,0.0,On Hold,Port Diana,FL,US,0,2023.0,2023-05,Tuesday
12087,6444.0,,2024-12-05,2024-12-12,In-Store,Debit Card,23.3,23.79,Completed,Grayville,MO,US,0,,,
12088,5268.0,,2023-05-13,,Mobile App,Gift Card,20.55,0.0,Shipped,Port Charles,MD,US,0,,,
12089,4435.0,2024-06-12,2024-06-17,2024-06-25,Wholesale,Cash,17.27,9.47,Completed,Karaview,IN,US,0,2024.0,2024-06,Wednesday
12090,254.0,2024-08-02,2024-08-03,2024-08-09,In-Store,Gift Card,8.78,0.0,Cancelled,Lake Tommy,FL,US,0,2024.0,2024-08,Friday
12091,1877.0,2023-04-19,2023-04-24,2023-05-02,Social Commerce,PayPal,11.41,15.16,Refunded,Lake Megan,OH,US,0,2023.0,2023-04,Wednesday
12092,364.0,2024-01-29,2024-02-03,2024-02-06,Mobile App,BNPL,23.85,2.11,Completed,New Michelleborough,NC,US,0,2024.0,2024-01,Monday
12093,6050.0,2023-12-14,,,Mobile App,BNPL,13.35,0.0,Refunded,Caldwellfurt,MA,US,0,2023.0,2023-12,Thursday
12094,6961.0,2023-12-22,,,In-Store,Cash,6.31,0.0,Refunded,East Triciamouth,MI,US,0,2023.0,2023-12,Friday
12095,427.0,2024-09-03,2024-09-06,2024-09-13,Mobile App,Apple Pay,8.03,42.03,Completed,Tiffanyland,MD,US,0,2024.0,2024-09,Tuesday
12096,7390.0,2022-03-10,2022-03-11,,In-Store,Apple Pay,0.79,11.52,Completed,Tiffanymouth,CA,US,0,2022.0,2022-03,Thursday
12097,3204.0,2024-08-08,2024-08-10,2024-08-18,Mobile App,BNPL,23.45,0.0,Processing,Townsendville,TX,US,0,2024.0,2024-08,Thursday
12098,8944.0,2022-09-26,2022-10-02,2022-10-05,Online,BNPL,1.96,0.0,Completed,Scottberg,MI,US,0,2022.0,2022-09,Monday
12099,3688.0,2024-03-07,2024-03-13,2024-03-23,Mobile App,Gift Card,24.12,0.0,Completed,Charleshaven,PA,US,0,2024.0,2024-03,Thursday
12100,8109.0,2022-04-12,,,In-Store,Gift Card,0.59,0.0,Completed,Dianemouth,MI,US,0,2022.0,2022-04,Tuesday
12101,6549.0,2024-10-10,2024-10-15,2024-10-20,Online,Apple Pay,11.94,100.02,Completed,Lake Toddchester,PA,US,0,2024.0,2024-10,Thursday
12102,1423.0,2022-09-10,2022-09-14,2022-09-21,Wholesale,Debit Card,20.51,23.42,Completed,Erinchester,CA,US,0,2022.0,2022-09,Saturday
12103,9716.0,2024-11-16,2024-11-20,2024-11-25,Wholesale,BNPL,12.51,0.0,On Hold,Port Stacey,MD,US,0,2024.0,2024-11,Saturday
12104,455.0,2024-09-27,2024-10-01,2024-10-11,In-Store,Credit Card,12.59,0.0,Completed,South Joel,MD,US,0,2024.0,2024-09,Friday
12105,1679.0,2023-01-27,2023-01-29,2023-02-08,Online,Debit Card,12.29,26.51,Refunded,Summersstad,MI,US,0,2023.0,2023-01,Friday
12106,5962.0,2024-01-31,2024-02-03,2024-02-13,Mobile App,Apple Pay,3.24,0.0,Completed,Ericville,IL,US,0,2024.0,2024-01,Wednesday
12107,8008.0,2022-09-05,2022-09-09,2022-09-15,Social Commerce,Cash,12.06,76.14,Shipped,Port Katelyn,AZ,US,0,2022.0,2022-09,Monday
12108,9623.0,2023-03-21,2023-03-22,2023-03-27,Online,Cash,17.25,0.0,Completed,Adrianfort,WA,US,0,2023.0,2023-03,Tuesday
12109,1571.0,2024-01-16,2024-01-20,2024-01-29,Wholesale,BNPL,23.35,0.0,Completed,West Jennifertown,MD,US,0,2024.0,2024-01,Tuesday
12110,2724.0,2024-07-14,,,Wholesale,PayPal,5.24,45.4,Processing,New Paigeburgh,WI,US,0,2024.0,2024-07,Sunday
12111,22.0,2024-04-01,2024-04-03,2024-04-09,Online,Apple Pay,21.45,110.05,Shipped,Kylestad,AZ,US,0,2024.0,2024-04,Monday
12112,285.0,2024-05-05,2024-05-06,2024-05-16,Online,BNPL,21.56,0.0,Completed,Jamesmouth,IL,US,0,2024.0,2024-05,Sunday
12113,1200.0,2023-10-16,,,In-Store,Apple Pay,6.3,0.0,Completed,South Jason,MA,US,0,2023.0,2023-10,Monday
12114,567.0,2024-12-16,2024-12-18,2024-12-25,Mobile App,Apple Pay,6.77,0.0,Processing,Kathyport,PA,US,0,2024.0,2024-12,Monday
12115,2651.0,2022-01-22,2022-01-29,2022-02-07,In-Store,BNPL,11.41,0.0,Completed,East Stevenmouth,IN,US,0,2022.0,2022-01,Saturday
12116,3064.0,2024-02-01,2024-02-04,2024-02-11,Mobile App,BNPL,8.45,0.0,Completed,New Annport,IL,US,0,2024.0,2024-02,Thursday
12117,9850.0,2024-08-08,2024-08-09,2024-08-17,Wholesale,Credit Card,20.88,111.16,Shipped,West Edward,TX,US,0,2024.0,2024-08,Thursday
12118,2736.0,2024-02-23,2024-02-25,2024-03-05,Wholesale,Debit Card,9.31,0.0,Completed,South Bernardbury,MD,US,0,2024.0,2024-02,Friday
12119,750.0,2023-06-24,2023-06-30,2023-07-06,Social Commerce,Debit Card,4.96,0.0,Completed,Cynthiamouth,CA,US,0,2023.0,2023-06,Saturday
12120,2423.0,2024-08-23,2024-08-24,2024-08-27,Mobile App,PayPal,13.17,38.27,Completed,New Kristin,OH,US,0,2024.0,2024-08,Friday
12121,3470.0,2023-06-20,2023-06-27,2023-07-05,Social Commerce,Debit Card,13.34,9.34,Completed,East Meagan,AZ,US,0,2023.0,2023-06,Tuesday
12122,6500.0,2024-02-03,2024-02-08,2024-02-16,Social Commerce,Debit Card,1.55,0.0,Completed,South Ronaldhaven,TN,US,0,2024.0,2024-02,Saturday
12123,1334.0,2023-12-27,2024-01-02,2024-01-06,Online,Apple Pay,5.81,0.0,Completed,Dominiquefort,WA,US,0,2023.0,2023-12,Wednesday
12124,3230.0,2023-04-05,,,In-Store,Apple Pay,24.57,18.71,Shipped,Jessicaside,VA,US,0,2023.0,2023-04,Wednesday
12125,8519.0,2024-09-04,2024-09-06,2024-09-10,In-Store,Credit Card,5.72,0.0,Shipped,Coreyview,MI,US,0,2024.0,2024-09,Wednesday
12126,6101.0,2022-01-25,2022-01-27,2022-02-05,Mobile App,BNPL,3.05,0.0,Completed,Bakerport,CA,US,0,2022.0,2022-01,Tuesday
12127,8830.0,2023-03-08,2023-03-10,2023-03-19,Mobile App,PayPal,4.93,0.0,Completed,Richardberg,MI,US,0,2023.0,2023-03,Wednesday
12128,2380.0,2023-07-18,2023-07-22,2023-07-29,Mobile App,BNPL,21.26,19.48,Completed,Lake Christine,MO,US,0,2023.0,2023-07,Tuesday
12129,8268.0,2023-12-12,2023-12-15,2023-12-20,In-Store,Gift Card,8.69,0.0,Completed,East Susan,TX,US,0,2023.0,2023-12,Tuesday
12130,8118.0,2023-03-18,2023-03-19,2023-03-24,Social Commerce,Apple Pay,4.99,0.0,Completed,Raymondberg,MA,US,0,2023.0,2023-03,Saturday
12131,6706.0,2024-06-07,2024-06-12,2024-06-17,Mobile App,Debit Card,1.31,14.41,Completed,New Valerieton,PA,US,0,2024.0,2024-06,Friday
12132,4577.0,2022-11-22,2022-11-25,2022-11-29,Social Commerce,Cash,24.97,81.83,Completed,Albertfurt,MD,US,0,2022.0,2022-11,Tuesday
12133,8739.0,2024-12-07,2024-12-11,,Social Commerce,Apple Pay,0.56,0.0,Completed,Matthewfurt,NJ,US,0,2024.0,2024-12,Saturday
12134,5573.0,2024-08-11,,,In-Store,Cash,22.59,104.03,Shipped,Dunnport,IN,US,0,2024.0,2024-08,Sunday
12135,7992.0,2023-02-18,2023-02-24,2023-03-02,Online,Gift Card,5.9,12.83,Completed,Kellyborough,GA,US,0,2023.0,2023-02,Saturday
12136,5159.0,2023-06-08,2023-06-11,2023-06-20,Online,Debit Card,2.17,20.1,Processing,Hollandside,TX,US,0,2023.0,2023-06,Thursday
12137,9930.0,2024-04-01,2024-04-05,2024-04-13,Wholesale,PayPal,12.46,53.21,Completed,West Nathanberg,WA,US,0,2024.0,2024-04,Monday
12138,7119.0,2022-09-24,,,Social Commerce,Gift Card,0.23,0.0,Cancelled,Kylefurt,TX,US,0,2022.0,2022-09,Saturday
12139,3264.0,2023-02-02,2023-02-06,2023-02-14,Social Commerce,BNPL,4.07,0.0,Shipped,Charlesstad,NJ,US,0,2023.0,2023-02,Thursday
12140,6791.0,2022-06-12,2022-06-13,2022-06-16,Wholesale,Credit Card,12.08,0.0,Completed,South Justin,MA,US,0,2022.0,2022-06,Sunday
12141,2589.0,2022-11-15,2022-11-17,2022-11-27,Wholesale,Apple Pay,19.03,65.4,Completed,Careychester,MA,US,0,2022.0,2022-11,Tuesday
12142,5961.0,2022-11-17,2022-11-21,2022-11-28,Social Commerce,PayPal,22.33,24.03,Completed,Ashleyton,PA,US,0,2022.0,2022-11,Thursday
12143,2227.0,2023-10-19,,,Social Commerce,Gift Card,17.29,0.0,Completed,North Angelaburgh,FL,US,0,2023.0,2023-10,Thursday
12144,9307.0,2023-10-24,2023-10-30,2023-11-03,In-Store,Apple Pay,14.63,20.58,Shipped,Paulville,MI,US,0,2023.0,2023-10,Tuesday
12145,6445.0,2022-05-30,2022-06-04,,Wholesale,Cash,5.42,4.19,Shipped,Lake Chrisside,NJ,US,0,2022.0,2022-05,Monday
12146,3757.0,2022-03-15,2022-03-22,2022-03-30,Mobile App,Gift Card,0.93,0.0,Completed,Johnville,MA,US,0,2022.0,2022-03,Tuesday
12147,7070.0,2023-06-19,2023-06-25,2023-06-29,In-Store,Gift Card,21.02,4.08,Completed,Jamesview,FL,US,0,2023.0,2023-06,Monday
12148,6945.0,2022-05-08,,,Mobile App,Cash,14.83,0.0,On Hold,Collinsview,PA,US,0,2022.0,2022-05,Sunday
12149,2097.0,2022-10-27,,,In-Store,Gift Card,24.18,0.0,Completed,Connorside,NC,US,0,2022.0,2022-10,Thursday
12150,1302.0,2024-05-14,2024-05-19,2024-05-25,Social Commerce,Gift Card,20.38,0.0,Refunded,Riversside,NY,US,0,2024.0,2024-05,Tuesday
12151,5830.0,2024-01-21,2024-01-25,2024-01-28,Wholesale,BNPL,17.76,0.0,On Hold,Natalieburgh,MO,US,0,2024.0,2024-01,Sunday
12152,2942.0,2023-01-21,2023-01-27,,Online,BNPL,17.13,40.43,Completed,West Cassandra,MI,US,0,2023.0,2023-01,Saturday
12153,9876.0,2023-10-27,2023-11-02,2023-11-06,Social Commerce,BNPL,7.58,0.0,Shipped,East Howard,FL,US,0,2023.0,2023-10,Friday
12154,1953.0,2022-05-28,2022-05-29,2022-06-04,Online,Cash,12.95,0.0,Refunded,South Amyburgh,NC,US,0,2022.0,2022-05,Saturday
12155,4826.0,2023-05-19,2023-05-24,2023-06-01,In-Store,PayPal,6.39,0.0,Shipped,Rodneyview,PA,US,0,2023.0,2023-05,Friday
12156,3486.0,2024-03-10,2024-03-17,2024-03-20,In-Store,Credit Card,9.67,0.0,Completed,Coreyland,VA,US,0,2024.0,2024-03,Sunday
12157,9475.0,2022-07-03,2022-07-09,2022-07-16,Online,Debit Card,1.77,124.05,Completed,Port Kyleport,NC,US,0,2022.0,2022-07,Sunday
12158,9962.0,2024-10-22,2024-10-23,2024-10-27,Mobile App,Gift Card,23.61,0.0,Completed,Kingmouth,WA,US,0,2024.0,2024-10,Tuesday
12159,6709.0,2023-09-10,2023-09-11,2023-09-16,Online,Debit Card,9.55,0.0,Completed,Sheltonburgh,MI,US,0,2023.0,2023-09,Sunday
12160,9007.0,2023-08-20,2023-08-24,2023-08-29,Social Commerce,Debit Card,13.61,0.0,Completed,Port Javierfort,MD,US,0,2023.0,2023-08,Sunday
12161,1438.0,2023-01-11,2023-01-14,2023-01-17,Wholesale,Debit Card,19.58,0.0,Completed,South Mary,MA,US,0,2023.0,2023-01,Wednesday
12162,8046.0,2024-03-14,2024-03-19,2024-03-28,Wholesale,PayPal,10.42,20.97,Completed,South Isaachaven,MO,US,0,2024.0,2024-03,Thursday
12163,551.0,2023-01-26,2023-01-28,2023-02-04,Wholesale,BNPL,19.82,0.0,Completed,West John,TX,US,0,2023.0,2023-01,Thursday
12164,5441.0,2023-06-22,2023-06-23,2023-07-02,Online,BNPL,15.92,0.0,Completed,North Robertburgh,CA,US,0,2023.0,2023-06,Thursday
12165,898.0,2023-07-28,2023-07-30,,Online,Credit Card,3.91,0.0,Shipped,East Davidfort,WI,US,0,2023.0,2023-07,Friday
12166,154.0,2024-02-24,,,Wholesale,BNPL,12.74,0.0,Completed,Aprilhaven,OH,US,0,2024.0,2024-02,Saturday
12167,6949.0,2023-12-21,2023-12-22,2023-12-31,Online,BNPL,22.98,0.0,Refunded,Jonesshire,WI,US,0,2023.0,2023-12,Thursday
12168,114.0,2024-02-19,2024-02-26,2024-03-04,In-Store,PayPal,2.2,2.9,Processing,Perryfort,CA,US,0,2024.0,2024-02,Monday
12169,2280.0,2022-01-21,2022-01-28,2022-01-31,Mobile App,Credit Card,4.58,0.0,Completed,North Richard,PA,US,0,2022.0,2022-01,Friday
12170,8112.0,2022-05-25,2022-05-29,2022-06-06,Online,PayPal,1.19,15.89,Completed,Haroldburgh,PA,US,0,2022.0,2022-05,Wednesday
12171,668.0,2022-05-14,2022-05-16,,Social Commerce,Gift Card,14.42,0.0,Shipped,New Dannyport,VA,US,0,2022.0,2022-05,Saturday
12172,2179.0,2023-09-14,2023-09-21,2023-09-27,In-Store,Gift Card,2.29,32.6,Completed,North Elizabethview,MD,US,0,2023.0,2023-09,Thursday
12173,7503.0,2024-11-30,2024-12-03,2024-12-08,In-Store,Apple Pay,8.21,62.49,Completed,East Hannah,AZ,US,0,2024.0,2024-11,Saturday
12174,3676.0,2024-05-08,2024-05-15,2024-05-22,Wholesale,Cash,2.26,0.0,Completed,Garrettside,MO,US,0,2024.0,2024-05,Wednesday
12175,3813.0,2022-09-30,2022-10-07,2022-10-15,Wholesale,Apple Pay,19.2,0.0,Completed,East Austinberg,CA,US,0,2022.0,2022-09,Friday
12176,1189.0,2024-02-13,2024-02-16,2024-02-22,Social Commerce,Debit Card,24.87,0.0,Completed,Sandychester,OH,US,0,2024.0,2024-02,Tuesday
12177,5945.0,2023-11-13,2023-11-17,2023-11-27,In-Store,Cash,20.51,90.28,Cancelled,South Brianna,NC,US,0,2023.0,2023-11,Monday
12178,412.0,2022-05-14,2022-05-19,2022-05-25,Mobile App,Apple Pay,18.25,0.0,Shipped,Colemanport,TX,US,0,2022.0,2022-05,Saturday
12179,5820.0,2023-05-05,2023-05-07,2023-05-12,Wholesale,Gift Card,8.58,48.67,Shipped,North Peterchester,TN,US,0,2023.0,2023-05,Friday
12180,6527.0,2023-12-14,2023-12-20,2023-12-29,Social Commerce,Debit Card,16.92,0.0,Cancelled,New Christopherfurt,MA,US,0,2023.0,2023-12,Thursday
12181,8369.0,2022-07-02,2022-07-03,2022-07-12,Wholesale,BNPL,4.91,0.0,Processing,North Russellbury,MD,US,0,2022.0,2022-07,Saturday
12182,235.0,2024-07-24,2024-07-26,,Wholesale,Apple Pay,9.05,0.0,Shipped,Jorgeside,NC,US,0,2024.0,2024-07,Wednesday
12183,1115.0,2024-01-12,2024-01-17,2024-01-22,Social Commerce,Debit Card,7.85,25.13,Completed,Port Pamelabury,NC,US,0,2024.0,2024-01,Friday
12184,6590.0,2024-04-10,,,In-Store,BNPL,16.04,30.32,Processing,Mariafort,PA,US,0,2024.0,2024-04,Wednesday
12185,7214.0,2022-08-17,2022-08-21,2022-08-24,Social Commerce,Apple Pay,24.75,0.0,Completed,Lake Sharon,TN,US,0,2022.0,2022-08,Wednesday
12186,9916.0,2022-10-14,2022-10-15,2022-10-24,Wholesale,Apple Pay,24.94,0.0,Completed,Rogerston,AZ,US,0,2022.0,2022-10,Friday
12187,3513.0,2024-05-16,,,Online,Gift Card,5.38,0.0,Completed,Kimberlyport,AZ,US,0,2024.0,2024-05,Thursday
12188,4769.0,2024-08-27,2024-08-29,2024-09-03,In-Store,BNPL,23.66,18.04,Completed,Elizabethport,WI,US,0,2024.0,2024-08,Tuesday
12189,5890.0,2023-01-24,2023-01-29,2023-02-05,Wholesale,Debit Card,11.47,0.0,Completed,Olsenchester,WI,US,0,2023.0,2023-01,Tuesday
12190,5301.0,2022-05-27,2022-05-28,2022-06-03,Mobile App,Gift Card,22.94,31.65,Completed,Port William,FL,US,0,2022.0,2022-05,Friday
12191,5497.0,2022-04-26,,,Mobile App,Cash,5.84,17.63,Completed,Davidtown,MA,US,0,2022.0,2022-04,Tuesday
12192,7511.0,2023-02-02,2023-02-04,2023-02-12,In-Store,PayPal,20.71,14.48,Completed,Stephanieborough,OH,US,0,2023.0,2023-02,Thursday
12193,,2023-04-07,2023-04-14,2023-04-17,Online,PayPal,21.77,0.0,Completed,Lake Cathy,NY,US,1,2023.0,2023-04,Friday
12194,4426.0,2022-04-18,2022-04-21,2022-04-24,Online,Debit Card,1.21,0.0,Completed,Madisonville,MO,US,0,2022.0,2022-04,Monday
12195,7699.0,2022-06-18,2022-06-25,2022-07-04,Online,Debit Card,3.6,34.88,Completed,East Karen,WI,US,0,2022.0,2022-06,Saturday
12196,3329.0,2022-07-25,2022-08-01,2022-08-09,Mobile App,Gift Card,10.09,10.25,Refunded,Mariomouth,GA,US,0,2022.0,2022-07,Monday
12197,874.0,2022-12-06,2022-12-08,2022-12-18,Social Commerce,Apple Pay,24.49,115.41,Completed,East Erin,MI,US,0,2022.0,2022-12,Tuesday
12198,5376.0,2022-09-07,2022-09-09,2022-09-12,Social Commerce,Gift Card,0.8,0.0,Cancelled,Rossborough,VA,US,0,2022.0,2022-09,Wednesday
12199,3531.0,2022-07-22,,,In-Store,BNPL,22.66,0.0,Shipped,South Lisa,TX,US,0,2022.0,2022-07,Friday
12200,8102.0,2022-02-27,2022-03-01,2022-03-11,In-Store,Debit Card,23.91,0.0,Processing,North Scott,GA,US,0,2022.0,2022-02,Sunday
12201,829.0,2024-06-04,2024-06-10,2024-06-14,Wholesale,BNPL,20.79,0.0,Completed,East Ashley,MD,US,0,2024.0,2024-06,Tuesday
12202,3798.0,2024-08-18,2024-08-20,2024-08-29,Online,Apple Pay,3.0,66.55,Completed,Greerstad,TX,US,0,2024.0,2024-08,Sunday
12203,3829.0,2023-07-07,2023-07-14,2023-07-17,Social Commerce,Credit Card,14.0,17.12,Processing,South Matthew,FL,US,0,2023.0,2023-07,Friday
12204,3125.0,2022-07-08,2022-07-10,2022-07-14,Mobile App,Debit Card,9.63,31.41,Shipped,Morrisfurt,FL,US,0,2022.0,2022-07,Friday
